record_id,asset_id,department,task_type,criticality,urgency,operational_impact,previous_defects,maintenance_frequency,estimated_duration,actual_duration,delay_to_completion,was_overdue,repeat_defect,weather_risk,previous_failure_indicator,defect_severity,final_priority
HIST_004512,AST_000004,ENGINEERING,CORRECTIVE_MAINTENANCE,87.4,100.0,50.6,2,4,180,174,0,FALSE,TRUE,0.686,False,LOW,65.09
HIST_004513,AST_000021,S&T,INSPECTION,42.9,21.7,49.7,1,5,240,202,0,FALSE,TRUE,0.603,False,LOW,31.98
HIST_004514,AST_000038,TRD,REPAIR,95.1,99.4,36.0,1,8,240,280,24,TRUE,TRUE,0.405,False,HIGH,71.83
HIST_004515,AST_000005,TRD,REPLACEMENT,56.6,0.0,20.4,4,10,150,164,8,TRUE,TRUE,0.99,False,MEDIUM,28.56
HIST_004516,AST_000022,ENGINEERING,TESTING,76.5,22.5,50.9,4,10,240,195,0,FALSE,TRUE,0.505,True,CRITICAL,63.75
HIST_004517,AST_000039,S&T,PREVENTIVE_MAINTENANCE,91.8,50.3,38.9,5,5,180,215,21,TRUE,TRUE,0.887,False,HIGH,59.14
HIST_004518,AST_000006,S&T,CORRECTIVE_MAINTENANCE,94.3,39.9,13.1,2,12,150,137,0,FALSE,TRUE,0.555,False,MEDIUM,48.38
HIST_004519,AST_000023,TRD,INSPECTION,55.6,36.5,58.2,2,8,180,166,0,FALSE,TRUE,1.0,False,HIGH,48.7
HIST_004520,AST_000040,ENGINEERING,REPAIR,49.9,49.9,70.1,5,12,75,78,2,TRUE,TRUE,0.013,False,LOW,45.22
HIST_004521,AST_000007,ENGINEERING,REPLACEMENT,52.8,73.1,43.5,1,11,30,32,1,TRUE,TRUE,0.194,False,CRITICAL,57.81
HIST_004522,AST_000024,S&T,TESTING,66.7,12.0,19.5,4,4,60,74,8,TRUE,TRUE,0.516,False,LOW,30.66
HIST_004523,AST_000041,TRD,PREVENTIVE_MAINTENANCE,89.8,100.0,44.4,5,8,180,165,0,FALSE,TRUE,0.801,True,LOW,74.57
HIST_004524,AST_000008,TRD,CORRECTIVE_MAINTENANCE,88.0,97.6,58.6,3,6,240,209,0,FALSE,TRUE,0.69,False,HIGH,73.77
HIST_004525,AST_000025,ENGINEERING,INSPECTION,94.7,52.4,34.9,2,4,30,34,2,TRUE,TRUE,0.986,False,MEDIUM,55.99
HIST_004526,AST_000042,S&T,REPAIR,44.5,0.0,48.8,5,7,240,287,28,TRUE,TRUE,0.441,False,CRITICAL,38.11
HIST_004527,AST_000009,S&T,INSPECTION,89.0,47.3,64.9,4,5,30,28,0,FALSE,TRUE,0.323,False,HIGH,62.76
HIST_004528,AST_000026,TRD,REPAIR,79.3,14.6,21.0,3,11,180,150,0,FALSE,TRUE,0.542,False,CRITICAL,46.64
HIST_004529,AST_000043,ENGINEERING,REPLACEMENT,70.1,82.3,52.2,1,3,30,29,0,FALSE,TRUE,0.696,False,LOW,55.8
HIST_004530,AST_000010,ENGINEERING,TESTING,83.3,17.1,47.2,5,7,240,233,0,FALSE,TRUE,0.933,True,HIGH,59.95
HIST_004531,AST_000027,S&T,PREVENTIVE_MAINTENANCE,50.8,0.0,50.4,5,7,120,103,0,FALSE,TRUE,0.233,False,HIGH,36.57
HIST_004532,AST_000044,TRD,CORRECTIVE_MAINTENANCE,56.3,100.0,41.6,5,9,60,70,6,TRUE,TRUE,0.937,False,HIGH,61.46
HIST_004533,AST_000011,TRD,INSPECTION,69.6,59.0,71.2,4,7,120,130,6,TRUE,TRUE,0.517,False,HIGH,61.12
HIST_004534,AST_000028,ENGINEERING,REPAIR,49.5,0.0,24.2,0,10,180,202,13,TRUE,FALSE,0.789,False,HIGH,30.94
HIST_004535,AST_000045,S&T,REPLACEMENT,42.3,68.1,19.7,2,11,45,39,0,FALSE,TRUE,0.037,False,HIGH,44.9
HIST_004536,AST_000012,S&T,TESTING,62.0,0.0,42.3,0,2,75,83,5,TRUE,FALSE,0.349,False,HIGH,38.31
HIST_004537,AST_000029,TRD,PREVENTIVE_MAINTENANCE,88.2,100.0,29.4,2,4,60,54,0,FALSE,TRUE,0.071,True,LOW,71.09
HIST_004538,AST_000046,ENGINEERING,CORRECTIVE_MAINTENANCE,52.0,99.7,53.3,5,12,240,275,21,TRUE,TRUE,0.804,False,LOW,54.94
HIST_004539,AST_000013,ENGINEERING,INSPECTION,54.3,42.9,53.3,5,3,120,113,0,FALSE,TRUE,0.04,False,LOW,41.42
HIST_004540,AST_000030,S&T,REPAIR,88.6,80.3,24.4,5,2,150,131,0,FALSE,TRUE,0.311,False,HIGH,62.79
HIST_004541,AST_000047,TRD,REPLACEMENT,84.5,100.0,26.0,3,11,240,236,0,FALSE,TRUE,0.805,False,HIGH,66.8
HIST_004542,AST_000014,TRD,TESTING,44.4,2.2,72.9,1,10,90,98,5,TRUE,TRUE,0.986,False,HIGH,39.7
HIST_004543,AST_000031,ENGINEERING,PREVENTIVE_MAINTENANCE,40.4,21.8,50.1,2,12,30,34,2,TRUE,TRUE,0.096,False,LOW,31.34
HIST_004544,AST_000048,S&T,CORRECTIVE_MAINTENANCE,56.3,0.0,25.0,1,12,45,37,0,FALSE,TRUE,0.525,True,HIGH,43.14
HIST_004545,AST_000015,S&T,INSPECTION,53.9,0.0,75.9,0,5,180,207,16,TRUE,FALSE,0.981,False,CRITICAL,46.35
HIST_004546,AST_000032,TRD,REPAIR,72.1,21.9,54.3,3,12,240,232,0,FALSE,TRUE,0.34,False,MEDIUM,45.46
HIST_004547,AST_000049,ENGINEERING,REPLACEMENT,67.6,21.4,56.0,2,10,90,73,0,FALSE,TRUE,0.016,False,MEDIUM,44.33
HIST_004548,AST_000016,ENGINEERING,TESTING,55.3,71.7,47.2,5,9,120,99,0,FALSE,TRUE,0.6,False,CRITICAL,58.95
HIST_004549,AST_000033,S&T,PREVENTIVE_MAINTENANCE,80.7,39.9,17.4,4,3,180,224,26,TRUE,TRUE,0.67,False,HIGH,48.91
HIST_004550,AST_000050,TRD,CORRECTIVE_MAINTENANCE,88.2,0.0,34.1,2,8,240,270,18,TRUE,TRUE,0.608,False,MEDIUM,40.78
HIST_004551,AST_000017,TRD,INSPECTION,66.6,0.0,40.3,1,10,240,232,0,FALSE,TRUE,0.928,True,CRITICAL,53.04
HIST_004552,AST_000034,ENGINEERING,REPAIR,82.4,41.9,28.4,2,7,180,171,0,FALSE,TRUE,0.11,False,HIGH,52.12
HIST_004553,AST_000001,ENGINEERING,INSPECTION,50.3,89.0,32.4,0,5,60,53,0,FALSE,FALSE,0.639,False,CRITICAL,58.82
HIST_004554,AST_000018,S&T,REPAIR,94.2,21.6,30.4,4,10,120,101,0,FALSE,TRUE,0.887,False,CRITICAL,54.74
HIST_004555,AST_000035,TRD,REPLACEMENT,84.2,0.0,30.6,1,2,45,50,3,TRUE,TRUE,0.786,False,HIGH,42.63
HIST_004556,AST_000002,TRD,TESTING,63.8,81.3,27.6,1,8,30,34,2,TRUE,TRUE,0.208,False,CRITICAL,59.98
HIST_004557,AST_000019,ENGINEERING,PREVENTIVE_MAINTENANCE,79.6,0.0,22.6,3,3,120,99,0,FALSE,TRUE,0.346,False,LOW,32.15
HIST_004558,AST_000036,S&T,CORRECTIVE_MAINTENANCE,78.2,100.0,45.0,4,2,75,89,8,TRUE,TRUE,0.308,True,HIGH,78.71
HIST_004559,AST_000003,S&T,INSPECTION,55.7,59.7,53.8,0,7,30,27,0,FALSE,FALSE,0.08,False,HIGH,53.65
HIST_004560,AST_000020,TRD,REPAIR,63.2,100.0,21.4,3,6,150,124,0,FALSE,TRUE,0.234,False,LOW,51.99
HIST_004561,AST_000037,ENGINEERING,REPLACEMENT,81.9,47.5,38.0,5,6,120,146,16,TRUE,TRUE,0.906,False,LOW,47.8
HIST_004562,AST_000004,ENGINEERING,TESTING,87.4,0.0,53.9,0,10,90,107,10,TRUE,FALSE,0.601,False,MEDIUM,44.5
HIST_004563,AST_000021,S&T,PREVENTIVE_MAINTENANCE,42.9,0.0,38.5,5,4,240,255,9,TRUE,TRUE,0.339,False,MEDIUM,28.07
HIST_004564,AST_000038,TRD,CORRECTIVE_MAINTENANCE,95.1,55.1,47.7,3,8,240,199,0,FALSE,TRUE,0.303,False,LOW,55.59
HIST_004565,AST_000005,TRD,INSPECTION,56.6,89.5,23.2,2,11,90,92,1,TRUE,TRUE,0.838,True,MEDIUM,61.5
HIST_004566,AST_000022,ENGINEERING,REPAIR,76.5,48.9,61.9,4,7,90,104,8,TRUE,TRUE,0.332,False,CRITICAL,62.55
HIST_004567,AST_000039,S&T,REPLACEMENT,91.8,55.6,37.9,0,9,60,54,0,FALSE,FALSE,0.645,False,HIGH,60.27
HIST_004568,AST_000006,S&T,TESTING,94.3,0.0,16.1,3,5,45,44,0,FALSE,TRUE,0.208,False,CRITICAL,46.51
HIST_004569,AST_000023,TRD,PREVENTIVE_MAINTENANCE,55.6,0.0,58.2,2,5,75,86,7,TRUE,TRUE,0.612,False,MEDIUM,35.82
HIST_004570,AST_000040,ENGINEERING,CORRECTIVE_MAINTENANCE,49.9,100.0,72.2,0,11,240,274,20,TRUE,FALSE,0.439,False,MEDIUM,61.91
HIST_004571,AST_000007,ENGINEERING,INSPECTION,52.8,100.0,44.5,0,1,30,31,1,TRUE,FALSE,0.943,False,LOW,53.49
HIST_004572,AST_000024,S&T,REPAIR,66.7,23.7,22.2,1,10,120,115,0,FALSE,TRUE,0.977,True,LOW,44.12
HIST_004573,AST_000041,TRD,REPLACEMENT,89.8,0.0,48.6,0,2,150,160,6,TRUE,FALSE,0.748,False,MEDIUM,44.16
HIST_004574,AST_000008,TRD,TESTING,88.0,29.6,68.3,4,11,90,83,0,FALSE,TRUE,0.75,False,MEDIUM,54.96
HIST_004575,AST_000025,ENGINEERING,PREVENTIVE_MAINTENANCE,94.7,20.5,34.8,3,6,30,36,4,TRUE,TRUE,0.235,False,HIGH,51.74
HIST_004576,AST_000042,S&T,CORRECTIVE_MAINTENANCE,44.5,27.9,43.2,1,1,45,41,0,FALSE,TRUE,0.787,False,CRITICAL,43.97
HIST_004577,AST_000009,S&T,INSPECTION,89.0,88.5,53.1,3,8,180,216,22,TRUE,TRUE,0.301,False,HIGH,70.7
HIST_004578,AST_000026,TRD,REPAIR,79.3,84.3,27.4,3,12,75,69,0,FALSE,TRUE,0.152,False,CRITICAL,65.34
HIST_004579,AST_000043,ENGINEERING,INSPECTION,70.1,100.0,43.2,2,6,90,89,0,FALSE,TRUE,0.07,True,LOW,68.42
HIST_004580,AST_000010,ENGINEERING,REPAIR,83.3,0.0,43.6,3,10,180,169,0,FALSE,TRUE,0.19,False,CRITICAL,48.71
HIST_004581,AST_000027,S&T,REPLACEMENT,50.8,2.3,49.7,2,4,150,155,3,TRUE,TRUE,0.391,False,MEDIUM,33.25
HIST_004582,AST_000044,TRD,TESTING,56.3,6.1,53.9,0,8,90,92,1,TRUE,FALSE,0.302,False,LOW,32.94
HIST_004583,AST_000011,TRD,PREVENTIVE_MAINTENANCE,69.6,86.6,70.2,4,12,75,60,0,FALSE,TRUE,0.095,False,LOW,60.32
HIST_004584,AST_000028,ENGINEERING,CORRECTIVE_MAINTENANCE,49.5,24.0,19.7,0,7,45,48,2,TRUE,FALSE,0.479,False,MEDIUM,32.29
HIST_004585,AST_000045,S&T,INSPECTION,42.3,36.9,23.2,0,7,180,214,20,TRUE,FALSE,0.313,False,CRITICAL,41.55
HIST_004586,AST_000012,S&T,REPAIR,62.0,75.6,40.1,1,1,150,140,0,FALSE,TRUE,0.55,True,CRITICAL,70.52
HIST_004587,AST_000029,TRD,REPLACEMENT,88.2,15.0,23.4,5,10,75,94,11,TRUE,TRUE,0.408,False,MEDIUM,42.39
HIST_004588,AST_000046,ENGINEERING,TESTING,52.0,100.0,52.4,0,4,240,210,0,FALSE,FALSE,0.411,False,LOW,54.83
HIST_004589,AST_000013,ENGINEERING,PREVENTIVE_MAINTENANCE,54.3,23.3,54.7,0,6,240,216,0,FALSE,FALSE,0.786,False,LOW,36.8
HIST_004590,AST_000030,S&T,CORRECTIVE_MAINTENANCE,88.6,53.8,28.6,3,2,90,94,2,TRUE,TRUE,0.269,False,MEDIUM,53.25
HIST_004591,AST_000047,TRD,INSPECTION,84.5,95.5,25.4,2,8,240,230,0,FALSE,TRUE,0.256,False,HIGH,65.55
HIST_004592,AST_000014,TRD,REPAIR,44.4,2.5,63.3,4,3,60,55,0,FALSE,TRUE,0.197,False,MEDIUM,34.1
HIST_004593,AST_000031,ENGINEERING,REPLACEMENT,40.4,97.8,58.9,5,4,180,157,0,FALSE,TRUE,0.555,True,HIGH,69.6
HIST_004594,AST_000048,S&T,TESTING,56.3,78.7,26.5,5,4,180,157,0,FALSE,TRUE,0.942,False,LOW,45.61
HIST_004595,AST_000015,S&T,PREVENTIVE_MAINTENANCE,53.9,0.0,71.6,4,9,240,289,29,TRUE,TRUE,0.77,False,MEDIUM,37.99
HIST_004596,AST_000032,TRD,CORRECTIVE_MAINTENANCE,72.1,39.7,54.3,3,8,180,206,16,TRUE,TRUE,0.265,False,CRITICAL,57.41
HIST_004597,AST_000049,ENGINEERING,INSPECTION,67.6,39.7,46.0,2,9,180,223,26,TRUE,TRUE,0.45,False,CRITICAL,54.41
HIST_004598,AST_000016,ENGINEERING,REPAIR,55.3,86.9,57.3,1,5,60,65,3,TRUE,TRUE,0.121,False,LOW,53.52
HIST_004599,AST_000033,S&T,REPLACEMENT,80.7,37.5,25.9,0,7,180,166,0,FALSE,FALSE,0.329,False,LOW,42.52
HIST_004600,AST_000050,TRD,TESTING,88.2,53.8,34.8,4,12,150,170,12,TRUE,TRUE,0.274,True,MEDIUM,64.37
HIST_004601,AST_000017,TRD,PREVENTIVE_MAINTENANCE,66.6,0.0,43.3,1,10,180,163,0,FALSE,TRUE,0.624,False,LOW,32.39
HIST_004602,AST_000034,ENGINEERING,CORRECTIVE_MAINTENANCE,82.4,98.7,19.5,3,2,240,275,21,TRUE,TRUE,0.529,False,CRITICAL,68.3
HIST_004603,AST_000001,ENGINEERING,INSPECTION,50.3,48.1,33.1,4,8,90,79,0,FALSE,TRUE,0.128,False,CRITICAL,48.73
HIST_004604,AST_000018,S&T,REPAIR,94.2,100.0,23.8,2,1,75,86,7,TRUE,TRUE,0.909,False,LOW,61.77
HIST_004605,AST_000035,TRD,REPLACEMENT,84.2,14.6,18.3,4,10,90,78,0,FALSE,TRUE,0.177,False,CRITICAL,47.57
HIST_004606,AST_000002,TRD,REPAIR,63.8,3.6,29.0,4,8,120,103,0,FALSE,TRUE,0.257,False,LOW,29.59
HIST_004607,AST_000019,ENGINEERING,REPLACEMENT,79.6,100.0,25.8,3,11,240,242,1,TRUE,TRUE,0.787,True,CRITICAL,79.04
HIST_004608,AST_000036,S&T,TESTING,78.2,19.9,57.2,0,12,45,42,0,FALSE,FALSE,0.594,False,HIGH,51.12
HIST_004609,AST_000003,S&T,PREVENTIVE_MAINTENANCE,55.7,58.8,59.0,5,5,60,54,0,FALSE,TRUE,0.764,False,LOW,46.96
HIST_004610,AST_000020,TRD,CORRECTIVE_MAINTENANCE,63.2,100.0,28.4,0,3,90,87,0,FALSE,FALSE,0.821,False,LOW,53.39
HIST_004611,AST_000037,ENGINEERING,INSPECTION,81.9,0.0,41.4,2,12,90,80,0,FALSE,TRUE,0.969,False,CRITICAL,47.85
HIST_004612,AST_000004,ENGINEERING,REPAIR,87.4,0.0,50.5,1,4,150,121,0,FALSE,TRUE,0.924,False,LOW,40.07
HIST_004613,AST_000021,S&T,REPLACEMENT,42.9,42.6,48.2,3,6,150,123,0,FALSE,TRUE,0.529,False,CRITICAL,48.16
HIST_004614,AST_000038,TRD,TESTING,95.1,14.2,45.8,4,1,120,108,0,FALSE,TRUE,0.509,True,CRITICAL,66.24
HIST_004615,AST_000005,TRD,PREVENTIVE_MAINTENANCE,56.6,87.2,18.3,4,8,30,30,0,FALSE,TRUE,0.499,False,LOW,46.19
HIST_004616,AST_000022,ENGINEERING,CORRECTIVE_MAINTENANCE,76.5,0.0,58.4,3,3,180,187,4,TRUE,TRUE,0.655,False,CRITICAL,49.63
HIST_004617,AST_000039,S&T,INSPECTION,91.8,25.8,40.5,2,9,180,158,0,FALSE,TRUE,0.28,False,LOW,45.84
HIST_004618,AST_000006,S&T,REPAIR,94.3,84.0,22.6,0,2,90,82,0,FALSE,FALSE,0.771,False,LOW,57.56
HIST_004619,AST_000023,TRD,REPLACEMENT,55.6,56.8,56.1,1,10,240,205,0,FALSE,TRUE,0.098,False,HIGH,53.35
HIST_004620,AST_000040,ENGINEERING,TESTING,49.9,0.0,79.9,4,1,30,30,0,FALSE,TRUE,0.651,False,LOW,34.7
HIST_004621,AST_000007,ENGINEERING,PREVENTIVE_MAINTENANCE,52.8,11.2,40.9,3,3,150,174,14,TRUE,TRUE,0.464,True,CRITICAL,51.82
HIST_004622,AST_000024,S&T,CORRECTIVE_MAINTENANCE,66.7,77.8,22.5,3,9,120,143,14,TRUE,TRUE,0.858,False,LOW,47.71
HIST_004623,AST_000041,TRD,INSPECTION,89.8,13.2,51.5,5,9,75,86,7,TRUE,TRUE,0.862,False,LOW,44.29
HIST_004624,AST_000008,TRD,REPAIR,88.0,18.5,68.3,4,4,60,55,0,FALSE,TRUE,0.41,False,LOW,48.44
HIST_004625,AST_000025,ENGINEERING,REPLACEMENT,94.7,93.9,32.3,0,11,150,175,15,TRUE,FALSE,0.873,False,CRITICAL,73.34
HIST_004626,AST_000042,S&T,TESTING,44.5,0.0,46.5,3,4,30,29,0,FALSE,TRUE,0.14,False,HIGH,33.9
HIST_004627,AST_000009,S&T,PREVENTIVE_MAINTENANCE,89.0,100.0,63.0,3,1,90,112,13,TRUE,TRUE,0.389,False,LOW,68.05
HIST_004628,AST_000026,TRD,CORRECTIVE_MAINTENANCE,79.3,56.1,25.7,4,1,45,47,1,TRUE,TRUE,0.181,True,LOW,56.7
HIST_004629,AST_000043,ENGINEERING,INSPECTION,70.1,93.2,44.1,1,9,180,203,14,TRUE,TRUE,0.183,False,LOW,56.9
HIST_004630,AST_000010,ENGINEERING,REPAIR,83.3,43.8,52.7,0,3,240,215,0,FALSE,FALSE,0.988,False,CRITICAL,61.48
HIST_004631,AST_000027,S&T,REPLACEMENT,50.8,50.5,56.4,0,11,150,167,10,TRUE,FALSE,0.188,False,HIGH,50.39
HIST_004632,AST_000044,TRD,REPAIR,56.3,92.5,52.2,3,11,300,270,0,FALSE,TRUE,0.521,False,LOW,54.2
HIST_004633,AST_000011,TRD,REPLACEMENT,69.6,0.0,72.1,5,10,75,88,8,TRUE,TRUE,0.305,False,CRITICAL,50.3
HIST_004634,AST_000028,ENGINEERING,TESTING,49.5,10.1,31.0,1,11,120,111,0,FALSE,TRUE,0.898,False,LOW,27.32
HIST_004635,AST_000045,S&T,PREVENTIVE_MAINTENANCE,42.3,100.0,27.0,1,4,90,74,0,FALSE,TRUE,0.393,True,HIGH,64.34
HIST_004636,AST_000012,S&T,CORRECTIVE_MAINTENANCE,62.0,100.0,43.5,5,7,150,143,0,FALSE,TRUE,0.252,False,MEDIUM,59.8
HIST_004637,AST_000029,TRD,INSPECTION,88.2,19.2,26.8,5,7,90,96,4,TRUE,TRUE,0.165,False,MEDIUM,44.12
HIST_004638,AST_000046,ENGINEERING,REPAIR,52.0,0.0,50.4,2,12,120,113,0,FALSE,TRUE,0.34,False,CRITICAL,40.68
HIST_004639,AST_000013,ENGINEERING,REPLACEMENT,54.3,100.0,53.2,4,5,30,35,3,TRUE,TRUE,0.105,False,CRITICAL,66.93
HIST_004640,AST_000030,S&T,TESTING,88.6,100.0,24.9,2,2,60,53,0,FALSE,TRUE,0.242,False,MEDIUM,64.06
HIST_004641,AST_000047,TRD,PREVENTIVE_MAINTENANCE,84.5,13.9,14.9,4,11,30,26,0,FALSE,TRUE,0.608,False,MEDIUM,39.3
HIST_004642,AST_000014,TRD,CORRECTIVE_MAINTENANCE,44.4,50.2,65.8,1,6,60,72,7,TRUE,TRUE,0.008,True,HIGH,60.28
HIST_004643,AST_000031,ENGINEERING,INSPECTION,40.4,97.2,54.1,0,7,60,57,0,FALSE,FALSE,0.977,False,HIGH,58.49
HIST_004644,AST_000048,S&T,REPAIR,56.3,0.0,37.4,0,1,180,214,20,TRUE,FALSE,0.7,False,MEDIUM,31.87
HIST_004645,AST_000015,S&T,REPLACEMENT,53.9,100.0,72.1,5,8,30,27,0,FALSE,TRUE,0.137,False,LOW,59.34
HIST_004646,AST_000032,TRD,TESTING,72.1,0.0,50.4,5,12,90,81,0,FALSE,TRUE,0.269,False,LOW,35.46
HIST_004647,AST_000049,ENGINEERING,PREVENTIVE_MAINTENANCE,67.6,100.0,59.3,4,1,75,76,1,TRUE,TRUE,0.855,False,HIGH,68.39
HIST_004648,AST_000016,ENGINEERING,CORRECTIVE_MAINTENANCE,55.3,72.7,46.2,0,12,90,112,13,TRUE,FALSE,0.436,False,CRITICAL,59.01
HIST_004649,AST_000033,S&T,INSPECTION,80.7,51.2,25.4,5,2,60,55,0,FALSE,TRUE,0.032,True,LOW,55.84
HIST_004650,AST_000050,TRD,REPAIR,88.2,100.0,39.7,4,6,150,141,0,FALSE,TRUE,0.42,False,HIGH,70.65
HIST_004651,AST_000017,TRD,REPLACEMENT,66.6,20.3,40.2,4,9,180,165,0,FALSE,TRUE,0.954,False,CRITICAL,48.09
HIST_004652,AST_000034,ENGINEERING,TESTING,82.4,53.7,20.5,5,6,240,204,0,FALSE,TRUE,0.135,False,MEDIUM,49.75
HIST_004653,AST_000001,ENGINEERING,PREVENTIVE_MAINTENANCE,50.3,59.5,27.4,2,4,240,207,0,FALSE,TRUE,0.63,False,HIGH,46.69
HIST_004654,AST_000018,S&T,CORRECTIVE_MAINTENANCE,94.2,19.6,21.5,3,7,90,79,0,FALSE,TRUE,0.988,False,LOW,41.21
HIST_004655,AST_000035,TRD,INSPECTION,84.2,32.3,31.3,3,2,240,277,22,TRUE,TRUE,0.219,False,LOW,43.34
HIST_004656,AST_000002,TRD,REPAIR,63.8,24.3,32.5,5,10,90,83,0,FALSE,TRUE,0.76,True,MEDIUM,49.21
HIST_004657,AST_000019,ENGINEERING,REPLACEMENT,79.6,8.5,20.1,4,4,240,193,0,FALSE,TRUE,0.237,False,LOW,33.77
HIST_004658,AST_000036,S&T,REPAIR,78.2,100.0,53.3,2,9,180,191,7,TRUE,TRUE,0.261,False,MEDIUM,66.62
HIST_004659,AST_000003,S&T,REPLACEMENT,55.7,0.0,55.5,2,3,120,119,0,FALSE,TRUE,0.49,False,MEDIUM,35.31
HIST_004660,AST_000020,TRD,TESTING,63.2,0.0,25.6,3,1,90,76,0,FALSE,TRUE,0.984,False,LOW,27.83
HIST_004661,AST_000037,ENGINEERING,PREVENTIVE_MAINTENANCE,81.9,78.5,35.6,0,1,120,119,0,FALSE,FALSE,0.227,False,LOW,55.06
HIST_004662,AST_000004,ENGINEERING,CORRECTIVE_MAINTENANCE,87.4,100.0,48.2,4,9,75,82,4,TRUE,TRUE,0.903,False,CRITICAL,75.86
HIST_004663,AST_000021,S&T,INSPECTION,42.9,42.6,45.7,1,11,30,31,1,TRUE,TRUE,0.161,True,CRITICAL,57.66
HIST_004664,AST_000038,TRD,REPAIR,95.1,90.1,39.8,0,10,90,79,0,FALSE,FALSE,0.865,False,MEDIUM,66.51
HIST_004665,AST_000005,TRD,REPLACEMENT,56.6,100.0,21.1,2,5,75,80,3,TRUE,TRUE,0.343,False,CRITICAL,61.2
HIST_004666,AST_000022,ENGINEERING,TESTING,76.5,94.8,55.1,1,9,150,125,0,FALSE,TRUE,0.418,False,MEDIUM,65.17
HIST_004667,AST_000039,S&T,PREVENTIVE_MAINTENANCE,91.8,11.8,42.5,1,7,90,100,6,TRUE,TRUE,0.997,False,HIGH,50.24
HIST_004668,AST_000006,S&T,CORRECTIVE_MAINTENANCE,94.3,0.0,24.9,0,6,180,188,5,TRUE,FALSE,0.129,False,LOW,37.02
HIST_004669,AST_000023,TRD,INSPECTION,55.6,58.2,56.0,4,2,180,162,0,FALSE,TRUE,0.904,False,LOW,46.18
HIST_004670,AST_000040,ENGINEERING,REPAIR,49.9,45.9,76.1,1,3,120,119,0,FALSE,TRUE,0.335,True,CRITICAL,66.66
HIST_004671,AST_000007,ENGINEERING,REPLACEMENT,52.8,100.0,40.5,3,10,240,231,0,FALSE,TRUE,0.307,False,CRITICAL,63.94
HIST_004672,AST_000024,S&T,TESTING,66.7,100.0,22.4,5,6,180,200,12,TRUE,TRUE,0.143,False,MEDIUM,56.99
HIST_004673,AST_000041,TRD,PREVENTIVE_MAINTENANCE,89.8,0.0,54.0,4,10,60,64,2,TRUE,TRUE,0.021,False,MEDIUM,45.24
HIST_004674,AST_000008,TRD,CORRECTIVE_MAINTENANCE,88.0,0.0,64.3,5,9,150,140,0,FALSE,TRUE,0.175,False,HIGH,50.51
HIST_004675,AST_000025,ENGINEERING,INSPECTION,94.7,0.0,43.1,5,2,240,246,4,TRUE,TRUE,0.129,False,LOW,40.78
HIST_004676,AST_000042,S&T,REPAIR,44.5,54.4,41.9,5,12,60,57,0,FALSE,TRUE,0.07,False,CRITICAL,50.33
HIST_004677,AST_000009,S&T,REPLACEMENT,89.0,32.1,57.4,4,8,30,37,4,TRUE,TRUE,0.039,True,CRITICAL,71.2
HIST_004678,AST_000026,TRD,TESTING,79.3,100.0,18.3,0,11,75,85,6,TRUE,FALSE,0.866,False,HIGH,63.7
HIST_004679,AST_000043,ENGINEERING,PREVENTIVE_MAINTENANCE,70.1,87.4,53.1,2,9,60,56,0,FALSE,TRUE,0.522,False,MEDIUM,61.0
HIST_004680,AST_000010,ENGINEERING,CORRECTIVE_MAINTENANCE,83.3,56.6,53.7,4,7,120,111,0,FALSE,TRUE,0.098,False,CRITICAL,64.88
HIST_004681,AST_000027,S&T,INSPECTION,50.8,0.0,50.2,1,9,75,69,0,FALSE,TRUE,0.618,False,LOW,29.03
HIST_004682,AST_000044,TRD,REPAIR,56.3,15.4,54.0,4,1,90,77,0,FALSE,TRUE,0.056,False,HIGH,42.79
HIST_004683,AST_000011,TRD,REPLACEMENT,69.6,28.6,65.4,0,10,75,67,0,FALSE,FALSE,0.28,False,MEDIUM,48.61
HIST_004684,AST_000028,ENGINEERING,TESTING,49.5,100.0,24.9,3,11,150,168,11,TRUE,TRUE,0.976,True,HIGH,66.08
HIST_004685,AST_000045,S&T,REPLACEMENT,42.3,74.4,19.6,0,2,120,115,0,FALSE,FALSE,0.691,False,HIGH,46.46
HIST_004686,AST_000012,S&T,TESTING,62.0,91.4,51.3,0,2,120,102,0,FALSE,FALSE,0.681,False,HIGH,62.96
HIST_004687,AST_000029,TRD,PREVENTIVE_MAINTENANCE,88.2,0.0,30.1,4,3,90,79,0,FALSE,TRUE,0.13,False,LOW,36.23
HIST_004688,AST_000046,ENGINEERING,CORRECTIVE_MAINTENANCE,52.0,36.4,49.6,3,3,45,36,0,FALSE,TRUE,0.21,False,MEDIUM,42.12
HIST_004689,AST_000013,ENGINEERING,INSPECTION,54.3,94.8,61.4,4,8,180,161,0,FALSE,TRUE,0.17,False,LOW,56.02
HIST_004690,AST_000030,S&T,REPAIR,88.6,100.0,27.8,3,1,120,133,8,TRUE,TRUE,0.256,False,MEDIUM,64.64
HIST_004691,AST_000047,TRD,REPLACEMENT,84.5,100.0,25.3,1,5,30,37,4,TRUE,TRUE,0.223,True,HIGH,76.66
HIST_004692,AST_000014,TRD,TESTING,44.4,93.3,73.9,4,10,60,51,0,FALSE,TRUE,0.023,False,LOW,55.17
HIST_004693,AST_000031,ENGINEERING,PREVENTIVE_MAINTENANCE,40.4,73.8,55.7,5,8,90,112,13,TRUE,TRUE,0.891,False,MEDIUM,49.21
